,season,round,race_name,name,constructor,grid,qual_position,q_best,q_worst,q_mean,ageDuringRace,circuitId,locality,country,type,direction,length,weather,finish_position,points,filled_splits
2394,2019,16,russian,Sebastian Vettel,ferrari,3.0,3.0,92.053,93.032,92.54033333333332,11776 days,sochi,Sochi,Russia,Race circuit,Clockwise,5.848,partly cloudy  dry   22.35°c,18.0,0.0,73.34599999999955
2395,2019,16,russian,Daniel Ricciardo,renault,10.0,10.0,93.661,94.138,93.887,11047 days,sochi,Sochi,Russia,Race circuit,Clockwise,5.848,partly cloudy  dry   22.35°c,19.0,0.0,73.34599999999955
2396,2019,16,russian,Romain Grosjean,haas,8.0,9.0,93.517,94.283,93.81433333333332,12218 days,sochi,Sochi,Russia,Race circuit,Clockwise,5.848,partly cloudy  dry   22.35°c,20.0,0.0,73.34599999999955
2397,2019,17,japanese,Valtteri Bottas,mercedes,3.0,3.0,87.293,88.896,87.959,11003 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,1.0,25.0,0.0
2398,2019,17,japanese,Sebastian Vettel,ferrari,1.0,1.0,87.064,88.988,88.07533333333333,11790 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,2.0,18.0,13.342999999999847
2399,2019,17,japanese,Lewis Hamilton,mercedes,4.0,4.0,87.302,88.735,87.95433333333334,12697 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,3.0,16.0,13.858000000000175
2400,2019,17,japanese,Alexander Albon,red_bull,6.0,6.0,87.851,89.351,88.45266666666667,8604 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,4.0,12.0,59.53700000000026
2401,2019,17,japanese,Carlos Sainz,mclaren,7.0,7.0,88.304,89.018,88.633,9173 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,5.0,10.0,69.10099999999966
2402,2019,17,japanese,Charles Leclerc,ferrari,2.0,2.0,87.253,88.405,87.94566666666667,8032 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,6.0,8.0,69.10099999999966
2403,2019,17,japanese,Pierre Gasly,alphatauri,9.0,9.0,88.779,89.411,89.00866666666667,8649 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,7.0,6.0,69.10099999999966
2404,2019,17,japanese,Sergio Pérez,racing_point,17.0,17.0,90.344,90.344,90.344,10852 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,8.0,4.0,69.10099999999966
2405,2019,17,japanese,Lance Stroll,racing_point,12.0,12.0,89.345,89.594,89.4695,7654 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,9.0,2.0,69.10099999999966
2406,2019,17,japanese,Daniil Kvyat,alphatauri,14.0,14.0,89.563,89.723,89.643,9301 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,10.0,1.0,69.10099999999966
2407,2019,17,japanese,Lando Norris,mclaren,8.0,8.0,88.464,88.873,88.63600000000001,7274 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,11.0,0.0,69.10099999999966
2408,2019,17,japanese,Kimi Räikkönen,alfa,13.0,13.0,89.358,89.636,89.497,14606 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,12.0,0.0,69.10099999999966
2409,2019,17,japanese,Romain Grosjean,haas,10.0,10.0,89.144,89.572,89.35233333333333,12232 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,13.0,0.0,69.10099999999966
2410,2019,17,japanese,Antonio Giovinazzi,alfa,11.0,11.0,89.254,89.604,89.429,9434 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,14.0,0.0,69.10099999999966
2412,2019,17,japanese,George Russell,williams,18.0,18.0,90.364,90.364,90.364,7910 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,16.0,0.0,138.20199999999932
2414,2019,17,japanese,Max Verstappen,red_bull,5.0,5.0,87.851,88.754,88.368,8048 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,18.0,0.0,69.10099999999966
2415,2019,17,japanese,Daniel Ricciardo,renault,16.0,16.0,89.822,89.822,89.822,11061 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,19.0,0.0,69.10099999999966
2416,2019,17,japanese,Nico Hülkenberg,renault,15.0,15.0,89.619,90.112,89.8655,11743 days,suzuka,Suzuka,Japan,Race circuit,Part clockwise and part anti-clockwise (figure eight),5.807,sunny  dry   21.75°c,20.0,0.0,69.10099999999966
2417,2019,18,mexican,Lewis Hamilton,mercedes,3.0,4.0,75.262,76.424,75.80233333333334,12711 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,1.0,25.0,0.0
2418,2019,18,mexican,Sebastian Vettel,ferrari,2.0,3.0,75.17,76.696,75.92666666666668,11804 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,2.0,18.0,1.7659999999996217
2419,2019,18,mexican,Valtteri Bottas,mercedes,6.0,6.0,75.338,77.062,76.08399999999999,11017 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,3.0,15.0,3.5529999999998836
2420,2019,18,mexican,Charles Leclerc,ferrari,1.0,2.0,75.024,76.364,75.869,8046 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,4.0,13.0,6.367999999999483
2421,2019,18,mexican,Alexander Albon,red_bull,5.0,5.0,75.336,76.574,76.02833333333332,8618 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,5.0,10.0,21.398999999999432
2422,2019,18,mexican,Max Verstappen,red_bull,4.0,1.0,74.758,76.136,75.61433333333332,8062 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,6.0,8.0,68.80699999999979
2423,2019,18,mexican,Sergio Pérez,racing_point,11.0,11.0,76.687,77.465,77.076,10866 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,7.0,6.0,73.8189999999995
2424,2019,18,mexican,Daniel Ricciardo,renault,13.0,13.0,76.933,77.27,77.1015,11075 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,8.0,4.0,74.92399999999998
2425,2019,18,mexican,Pierre Gasly,alphatauri,10.0,10.0,76.586,77.065,76.77666666666666,8663 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,9.0,2.0,74.92399999999998
2426,2019,18,mexican,Nico Hülkenberg,renault,12.0,12.0,76.885,77.608,77.2465,11757 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,10.0,1.0,74.92399999999998
2427,2019,18,mexican,Daniil Kvyat,alphatauri,9.0,9.0,76.469,77.041,76.72233333333332,9315 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,11.0,0.0,74.92399999999998
2428,2019,18,mexican,Lance Stroll,racing_point,16.0,16.0,78.065,78.065,78.065,7668 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,12.0,0.0,74.92399999999998
2429,2019,18,mexican,Carlos Sainz,mclaren,7.0,7.0,76.014,77.044,76.44166666666666,9187 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,13.0,0.0,74.92399999999998
2430,2019,18,mexican,Antonio Giovinazzi,alfa,15.0,15.0,77.269,77.794,77.5315,9448 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,14.0,0.0,74.92399999999998
2431,2019,18,mexican,Kevin Magnussen,haas,17.0,17.0,78.436,78.436,78.436,9883 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,15.0,0.0,149.84799999999996
2432,2019,18,mexican,George Russell,williams,19.0,19.0,78.823,78.823,78.823,7924 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,16.0,0.0,149.84799999999996
2433,2019,18,mexican,Romain Grosjean,haas,18.0,18.0,78.599,78.599,78.599,12246 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,17.0,0.0,149.84799999999996
2434,2019,18,mexican,Robert Kubica,williams,20.0,20.0,80.179,80.179,80.179,12742 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,18.0,0.0,149.84799999999996
2435,2019,18,mexican,Kimi Räikkönen,alfa,14.0,14.0,76.967,77.225,77.096,14620 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,19.0,0.0,74.92399999999998
2436,2019,18,mexican,Lando Norris,mclaren,8.0,8.0,76.322,77.092,76.62033333333333,7288 days,rodriguez,Mexico City,Mexico,Race circuit,Clockwise,4.304,partly cloudy  dry   22.3°c,20.0,0.0,74.92399999999998
2437,2019,19,us,Valtteri Bottas,mercedes,1.0,1.0,92.029,93.75,92.97966666666666,11024 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,1.0,25.0,0.0
2438,2019,19,us,Lewis Hamilton,mercedes,5.0,5.0,92.321,93.454,92.94,12718 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,2.0,18.0,4.148000000000138
2439,2019,19,us,Max Verstappen,red_bull,3.0,3.0,92.096,93.549,92.92166666666667,8069 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,3.0,15.0,5.001999999999498
2440,2019,19,us,Charles Leclerc,ferrari,4.0,4.0,92.137,93.988,92.96166666666666,8053 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,4.0,13.0,52.23899999999958
2441,2019,19,us,Alexander Albon,red_bull,6.0,6.0,92.548,93.984,93.14333333333333,8625 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,5.0,10.0,78.03799999999956
2442,2019,19,us,Daniel Ricciardo,renault,9.0,9.0,93.488,93.835,93.64366666666666,11082 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,6.0,8.0,90.36599999999999
2443,2019,19,us,Lando Norris,mclaren,8.0,8.0,93.175,93.353,93.28133333333334,7295 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,7.0,6.0,90.76400000000012
2444,2019,19,us,Carlos Sainz,mclaren,7.0,7.0,92.847,93.916,93.395,9194 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,8.0,4.0,90.76400000000012
2445,2019,19,us,Nico Hülkenberg,renault,11.0,11.0,93.815,94.092,93.95349999999999,11764 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,9.0,2.0,90.76400000000012
2446,2019,19,us,Sergio Pérez,racing_point,0.0,19.0,95.808,95.808,95.808,10873 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,10.0,1.0,90.76400000000012
2447,2019,19,us,Kimi Räikkönen,alfa,17.0,17.0,94.369,94.369,94.369,14627 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,11.0,0.0,90.76400000000012
2448,2019,19,us,Daniil Kvyat,alphatauri,13.0,13.0,93.989,94.138,94.0635,9322 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,12.0,0.0,90.76400000000012
2449,2019,19,us,Lance Stroll,racing_point,14.0,14.0,93.921,94.1,94.01050000000001,7675 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,13.0,0.0,90.76400000000012
2450,2019,19,us,Antonio Giovinazzi,alfa,16.0,16.0,94.226,94.226,94.226,9455 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,14.0,0.0,90.76400000000012
2451,2019,19,us,Romain Grosjean,haas,15.0,15.0,94.158,94.161,94.15950000000001,12253 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,15.0,0.0,90.76400000000012
2452,2019,19,us,Pierre Gasly,alphatauri,10.0,10.0,93.556,93.715,93.62400000000001,8670 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,16.0,0.0,90.76400000000012
2453,2019,19,us,George Russell,williams,18.0,18.0,95.372,95.372,95.372,7931 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,17.0,0.0,181.52800000000025
2454,2019,19,us,Kevin Magnussen,haas,12.0,12.0,93.812,93.979,93.8955,9890 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,18.0,0.0,90.76400000000012
2455,2019,19,us,Robert Kubica,williams,19.0,20.0,95.889,95.889,95.889,12749 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,19.0,0.0,90.76400000000012
2456,2019,19,us,Sebastian Vettel,ferrari,2.0,2.0,92.041,93.782,93.19633333333333,11811 days,americas,Austin,USA,Race circuit,Anti-clockwise,5.513,sunny  dry   21.3°c,20.0,0.0,90.76400000000012
2457,2019,20,brazilian,Max Verstappen,red_bull,1.0,1.0,67.503,68.242,67.75099999999999,8083 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,1.0,25.0,0.0
2458,2019,20,brazilian,Pierre Gasly,alphatauri,6.0,7.0,68.77,68.909,68.83866666666667,8684 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,2.0,18.0,6.0770000000002256
2460,2019,20,brazilian,Kimi Räikkönen,alfa,8.0,9.0,68.858,69.276,69.03933333333333,14641 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,4.0,12.0,9.452000000000226
2461,2019,20,brazilian,Antonio Giovinazzi,alfa,12.0,13.0,68.919,69.175,69.047,9469 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,5.0,10.0,10.201000000000022
2462,2019,20,brazilian,Daniel Ricciardo,renault,11.0,12.0,68.903,69.086,68.9945,11096 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,6.0,8.0,10.541000000000167
2463,2019,20,brazilian,Lewis Hamilton,mercedes,3.0,3.0,67.699,68.614,68.13366666666667,12732 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,7.0,6.0,11.139000000000124
2464,2019,20,brazilian,Lando Norris,mclaren,10.0,11.0,68.868,68.891,68.87950000000001,7309 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,8.0,4.0,11.203999999999724
2465,2019,20,brazilian,Sergio Pérez,racing_point,15.0,15.0,69.035,69.288,69.16149999999999,10887 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,9.0,2.0,11.529000000000451
2466,2019,20,brazilian,Daniil Kvyat,alphatauri,16.0,16.0,69.32,69.32,69.32,9336 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,10.0,1.0,11.931000000000495
2467,2019,20,brazilian,Kevin Magnussen,haas,9.0,10.0,68.803,69.037,68.905,9904 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,11.0,0.0,12.731999999999971
2468,2019,20,brazilian,George Russell,williams,18.0,18.0,70.126,70.126,70.126,7945 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,12.0,0.0,13.59900000000016
2469,2019,20,brazilian,Romain Grosjean,haas,7.0,8.0,68.705,69.197,68.91866666666665,12267 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,13.0,0.0,14.247000000000298
2470,2019,20,brazilian,Alexander Albon,red_bull,5.0,6.0,67.935,68.503,68.185,8639 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,14.0,0.0,14.92699999999968
2471,2019,20,brazilian,Nico Hülkenberg,renault,13.0,14.0,68.921,69.05,68.9855,11778 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,15.0,0.0,18.059000000000196
2472,2019,20,brazilian,Robert Kubica,williams,19.0,19.0,70.614,70.614,70.614,12763 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,16.0,0.0,18.059000000000196
2473,2019,20,brazilian,Sebastian Vettel,ferrari,2.0,2.0,67.631,68.556,68.079,11825 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,17.0,0.0,18.059000000000196
2474,2019,20,brazilian,Charles Leclerc,ferrari,14.0,4.0,67.728,68.496,68.03733333333334,8067 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,18.0,0.0,18.059000000000196
2475,2019,20,brazilian,Lance Stroll,racing_point,17.0,17.0,69.536,69.536,69.536,7689 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,19.0,0.0,18.059000000000196
2476,2019,20,brazilian,Valtteri Bottas,mercedes,4.0,5.0,67.874,68.545,68.217,11038 days,interlagos,São Paulo,Brazil,Race circuit,Anti-clockwise,4.309,sunny  dry  20.4°c,20.0,0.0,18.059000000000196
2477,2019,21,abu-dhabi,Lewis Hamilton,mercedes,1.0,1.0,94.779,95.851,95.42133333333334,12746 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,1.0,26.0,0.0
2478,2019,21,abu-dhabi,Max Verstappen,red_bull,2.0,3.0,95.139,96.39,95.93466666666667,8097 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,2.0,18.0,16.771999999999935
2479,2019,21,abu-dhabi,Charles Leclerc,ferrari,3.0,4.0,95.219,96.478,95.74666666666667,8081 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,3.0,15.0,43.43499999999949
2480,2019,21,abu-dhabi,Valtteri Bottas,mercedes,20.0,2.0,94.973,96.2,95.61566666666668,11052 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,4.0,12.0,44.378999999999905
2481,2019,21,abu-dhabi,Sebastian Vettel,ferrari,4.0,5.0,95.339,96.963,96.02933333333333,11839 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,5.0,10.0,64.35699999999997
2482,2019,21,abu-dhabi,Alexander Albon,red_bull,5.0,6.0,95.682,96.718,96.16733333333333,8653 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,6.0,8.0,69.20499999999993
2483,2019,21,abu-dhabi,Sergio Pérez,racing_point,10.0,11.0,96.961,97.055,97.00800000000001,10901 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,7.0,6.0,69.20499999999993
2484,2019,21,abu-dhabi,Lando Norris,mclaren,6.0,7.0,96.436,97.545,96.915,7323 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,8.0,4.0,69.20499999999993
2485,2019,21,abu-dhabi,Daniil Kvyat,alphatauri,13.0,14.0,97.141,97.683,97.412,9350 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,9.0,2.0,69.20499999999993
2486,2019,21,abu-dhabi,Carlos Sainz,mclaren,8.0,9.0,96.308,97.358,96.70833333333333,9222 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,10.0,1.0,69.20499999999993
2487,2019,21,abu-dhabi,Daniel Ricciardo,renault,7.0,8.0,96.456,97.106,96.78233333333333,11110 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,11.0,0.0,69.20499999999993
2488,2019,21,abu-dhabi,Nico Hülkenberg,renault,9.0,10.0,96.71,97.506,97.02499999999999,11792 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,12.0,0.0,69.20499999999993
2489,2019,21,abu-dhabi,Kimi Räikkönen,alfa,17.0,18.0,98.383,98.383,98.383,14655 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,13.0,0.0,69.20499999999993
2490,2019,21,abu-dhabi,Kevin Magnussen,haas,14.0,15.0,97.254,97.71,97.482,9918 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,14.0,0.0,69.20499999999993
2491,2019,21,abu-dhabi,Romain Grosjean,haas,15.0,16.0,98.051,98.051,98.051,12281 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,15.0,0.0,69.20499999999993
2492,2019,21,abu-dhabi,Antonio Giovinazzi,alfa,16.0,17.0,98.114,98.114,98.114,9483 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,16.0,0.0,69.20499999999993
2493,2019,21,abu-dhabi,George Russell,williams,18.0,19.0,98.717,98.717,98.717,7959 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,17.0,0.0,69.20499999999993
2494,2019,21,abu-dhabi,Pierre Gasly,alphatauri,11.0,12.0,97.089,97.198,97.14349999999999,8698 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,18.0,0.0,138.40999999999985
2495,2019,21,abu-dhabi,Robert Kubica,williams,19.0,20.0,99.236,99.236,99.236,12777 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,19.0,0.0,138.40999999999985
2496,2019,21,abu-dhabi,Lance Stroll,racing_point,12.0,13.0,97.103,97.528,97.3155,7703 days,yas_marina,Abu Dhabi,UAE,Race circuit,Anti-clockwise,5.554,clear  dry  25.85°c,20.0,0.0,69.20499999999993
2497,2020,1,austrian,Valtteri Bottas,mercedes,1.0,1.0,62.939,64.111,63.355,11269 days,red_bull_ring,Spielburg,Austria,Race circuit,Clockwise,4.318,sunny  dry   27.6°c,1.0,25.0,0.0
